FULL_NAME,DRAFT_YEAR,RET_YEAR,SP,OLDHEAD,MIDDLE,MODERN,GP,PTS,REB,AST,STL,BLK,PPG,RPG,APG,SPG,BPG,FG_PCT,FG3_PCT,FT_PCT,RINGS,FMVP,MVP,ALL_NBA,ALL_STAR,ALL_DEF,ROTY,DPOY,HOF
Jae'Sean Tate,2020.0,2023.0,4.0,0.0,0.0,1.0,244.0,2261.0,1109.0,548.0,220.0,99.0,9.3,4.5,2.2,0.9,0.4,0.495,0.306,0.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Champagnie,2021.0,2023.0,3.0,0.0,0.0,1.0,56.0,181.0,133.0,34.0,19.0,13.0,3.2,2.4,0.6,0.3,0.2,0.425,0.308,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarred Vanderbilt,2018.0,2023.0,6.0,0.0,0.0,1.0,273.0,1661.0,1744.0,395.0,291.0,120.0,6.1,6.4,1.4,1.1,0.4,0.568,0.29,0.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Wood,2015.0,2023.0,9.0,0.0,0.0,1.0,339.0,4617.0,2366.0,469.0,183.0,295.0,13.6,7.0,1.4,0.5,0.9,0.514,0.372,0.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donte DiVincenzo,2018.0,2023.0,6.0,0.0,0.0,1.0,354.0,3746.0,1555.0,974.0,422.0,95.0,10.6,4.4,2.8,1.2,0.3,0.428,0.376,0.771,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devonte' Graham,2018.0,2023.0,6.0,0.0,0.0,1.0,336.0,3733.0,758.0,1448.0,258.0,53.0,11.1,2.3,4.3,0.8,0.2,0.371,0.354,0.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Eubanks,2018.0,2023.0,6.0,0.0,0.0,1.0,323.0,1902.0,1482.0,315.0,123.0,274.0,5.9,4.6,1.0,0.4,0.8,0.606,0.383,0.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Mobley,2022.0,2023.0,2.0,0.0,0.0,1.0,22.0,54.0,30.0,9.0,6.0,3.0,2.5,1.4,0.4,0.3,0.1,0.423,0.333,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santi Aldama,2021.0,2023.0,3.0,0.0,0.0,1.0,170.0,1482.0,810.0,256.0,94.0,112.0,8.7,4.8,1.5,0.6,0.7,0.447,0.333,0.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yuta Watanabe,2018.0,2023.0,6.0,0.0,0.0,1.0,213.0,895.0,497.0,137.0,83.0,61.0,4.2,2.3,0.6,0.4,0.3,0.426,0.37,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ricky Council IV,2023.0,2023.0,1.0,0.0,0.0,1.0,32.0,173.0,46.0,16.0,8.0,1.0,5.4,1.4,0.5,0.2,0.0,0.482,0.375,0.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Duarte,2021.0,2023.0,3.0,0.0,0.0,1.0,160.0,1312.0,447.0,222.0,109.0,27.0,8.2,2.8,1.4,0.7,0.2,0.405,0.347,0.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damion Lee,2017.0,2022.0,6.0,0.0,0.0,1.0,290.0,2384.0,982.0,410.0,189.0,28.0,8.2,3.4,1.4,0.7,0.1,0.436,0.379,0.878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goga Bitadze,2019.0,2023.0,5.0,0.0,0.0,1.0,249.0,1230.0,856.0,233.0,88.0,237.0,4.9,3.4,0.9,0.4,1.0,0.515,0.245,0.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Powell,2014.0,2023.0,10.0,0.0,0.0,1.0,650.0,4640.0,2877.0,677.0,398.0,288.0,7.1,4.4,1.0,0.6,0.4,0.602,0.293,0.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Baldwin Jr.,2022.0,2023.0,2.0,0.0,0.0,1.0,69.0,290.0,163.0,40.0,24.0,19.0,4.2,2.4,0.6,0.3,0.3,0.386,0.348,0.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Williams,1971.0,1978.0,8.0,1.0,0.0,0.0,642.0,7709.0,2469.0,963.0,0.0,0.0,12.0,3.8,1.5,0.0,0.0,0.458,0.0,0.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royce O'Neale,2017.0,2023.0,7.0,0.0,0.0,1.0,525.0,3564.0,2524.0,1273.0,416.0,229.0,6.8,4.8,2.4,0.8,0.4,0.426,0.381,0.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
De'Anthony Melton,2018.0,2023.0,6.0,0.0,0.0,1.0,350.0,3169.0,1296.0,971.0,495.0,170.0,9.1,3.7,2.8,1.4,0.5,0.41,0.369,0.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorian Finney-Smith,2016.0,2023.0,8.0,0.0,0.0,1.0,528.0,4360.0,2425.0,761.0,427.0,242.0,8.3,4.6,1.4,0.8,0.5,0.435,0.355,0.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Konchar,2019.0,2023.0,5.0,0.0,0.0,1.0,261.0,1186.0,1071.0,388.0,210.0,110.0,4.5,4.1,1.5,0.8,0.4,0.47,0.36,0.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevon Looney,2015.0,2023.0,9.0,0.0,0.0,1.0,523.0,2633.0,2929.0,838.0,258.0,285.0,5.0,5.6,1.6,0.5,0.5,0.583,0.167,0.615,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kawhi Leonard,2011.0,2023.0,13.0,0.0,0.0,1.0,696.0,13937.0,4443.0,2120.0,1196.0,454.0,20.0,6.4,3.0,1.7,0.7,0.499,0.391,0.862,2.0,2.0,0.0,6.0,6.0,7.0,0.0,2.0,0.0
Georges Niang,2016.0,2023.0,8.0,0.0,0.0,1.0,465.0,3262.0,1082.0,423.0,148.0,64.0,7.0,2.3,0.9,0.3,0.1,0.441,0.397,0.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen Curry,2009.0,2023.0,15.0,0.0,0.0,1.0,956.0,23668.0,4509.0,6119.0,1473.0,235.0,24.8,4.7,6.4,1.5,0.2,0.473,0.426,0.91,4.0,1.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0
Andrew Nembhard,2022.0,2023.0,2.0,0.0,0.0,1.0,143.0,1335.0,340.0,621.0,133.0,19.0,9.3,2.4,4.3,0.9,0.1,0.467,0.353,0.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xavier Tillman,2020.0,2023.0,4.0,0.0,0.0,1.0,227.0,1355.0,935.0,310.0,202.0,121.0,6.0,4.1,1.4,0.9,0.5,0.522,0.267,0.574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gradey Dick,2023.0,2023.0,1.0,0.0,0.0,1.0,60.0,510.0,132.0,68.0,34.0,2.0,8.5,2.2,1.1,0.6,0.0,0.425,0.365,0.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moses Brown,2019.0,2023.0,5.0,0.0,0.0,1.0,150.0,782.0,757.0,23.0,48.0,85.0,5.2,5.0,0.2,0.3,0.6,0.563,0.0,0.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier Sarr,2021.0,2023.0,3.0,0.0,0.0,1.0,46.0,223.0,160.0,25.0,7.0,27.0,4.8,3.5,0.5,0.2,0.6,0.56,0.372,0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Johnson,2019.0,2023.0,5.0,0.0,0.0,1.0,283.0,3325.0,1095.0,470.0,229.0,81.0,11.7,3.9,1.7,0.8,0.3,0.447,0.392,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Green,2009.0,2023.0,15.0,0.0,0.0,1.0,832.0,7204.0,2827.0,1277.0,853.0,634.0,8.7,3.4,1.5,1.0,0.8,0.421,0.4,0.805,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Marvin Bagley III,2018.0,2023.0,6.0,0.0,0.0,1.0,258.0,3343.0,1805.0,242.0,121.0,173.0,13.0,7.0,0.9,0.5,0.7,0.518,0.296,0.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Williams,2022.0,2023.0,2.0,0.0,0.0,1.0,146.0,2411.0,619.0,570.0,183.0,80.0,16.5,4.2,3.9,1.3,0.5,0.532,0.395,0.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javon Freeman-Liberty,2023.0,2023.0,1.0,0.0,0.0,1.0,22.0,153.0,70.0,40.0,10.0,4.0,7.0,3.2,1.8,0.5,0.2,0.444,0.238,0.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Walsh,2023.0,2023.0,1.0,0.0,0.0,1.0,9.0,15.0,20.0,5.0,5.0,1.0,1.7,2.2,0.6,0.6,0.1,0.4,0.222,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Holiday,2018.0,2023.0,6.0,0.0,0.0,1.0,386.0,2557.0,631.0,817.0,243.0,69.0,6.6,1.6,2.1,0.6,0.2,0.419,0.38,0.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier-Maxence Prosper,2023.0,2023.0,1.0,0.0,0.0,1.0,40.0,121.0,79.0,22.0,7.0,4.0,3.0,2.0,0.6,0.2,0.1,0.385,0.289,0.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Boucher,2017.0,2023.0,7.0,0.0,0.0,1.0,357.0,3110.0,1860.0,168.0,173.0,359.0,8.7,5.2,0.5,0.5,1.0,0.488,0.333,0.779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Markquis Nowell,2023.0,2023.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taj Gibson,2009.0,2023.0,15.0,0.0,0.0,1.0,965.0,8290.0,5607.0,925.0,521.0,946.0,8.6,5.8,1.0,0.5,1.0,0.517,0.263,0.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenneth Lofton Jr.,2022.0,2023.0,2.0,0.0,0.0,1.0,45.0,216.0,89.0,53.0,11.0,7.0,4.8,2.0,1.2,0.2,0.2,0.497,0.317,0.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amari Bailey,2023.0,2023.0,1.0,0.0,0.0,1.0,10.0,23.0,9.0,7.0,3.0,0.0,2.3,0.9,0.7,0.3,0.0,0.333,0.125,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duncan Robinson,2018.0,2023.0,6.0,0.0,0.0,1.0,349.0,3981.0,946.0,601.0,185.0,69.0,11.4,2.7,1.7,0.5,0.2,0.433,0.398,0.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toumani Camara,2023.0,2023.0,1.0,0.0,0.0,1.0,70.0,527.0,343.0,87.0,66.0,33.0,7.5,4.9,1.2,0.9,0.5,0.45,0.337,0.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cole Anthony,2020.0,2023.0,4.0,0.0,0.0,1.0,253.0,3385.0,1168.0,1032.0,177.0,103.0,13.4,4.6,4.1,0.7,0.4,0.418,0.343,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.J. Hampton,2020.0,2023.0,4.0,0.0,0.0,1.0,170.0,1155.0,466.0,307.0,90.0,32.0,6.8,2.7,1.8,0.5,0.2,0.408,0.338,0.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Stewart,2020.0,2023.0,4.0,0.0,0.0,1.0,235.0,2196.0,1778.0,284.0,98.0,236.0,9.3,7.6,1.2,0.4,1.0,0.498,0.348,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikola Jokic,2015.0,2023.0,9.0,0.0,0.0,1.0,675.0,14139.0,7249.0,4667.0,822.0,491.0,20.9,10.7,6.9,1.2,0.7,0.557,0.35,0.827,1.0,1.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0
Quentin Grimes,2021.0,2023.0,3.0,0.0,0.0,1.0,168.0,1433.0,423.0,260.0,113.0,44.0,8.5,2.5,1.5,0.7,0.3,0.428,0.371,0.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saben Lee,2020.0,2023.0,4.0,0.0,0.0,1.0,134.0,697.0,260.0,378.0,94.0,29.0,5.2,1.9,2.8,0.7,0.2,0.421,0.271,0.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lester Quinones,2022.0,2023.0,2.0,0.0,0.0,1.0,41.0,174.0,75.0,38.0,7.0,2.0,4.2,1.8,0.9,0.2,0.0,0.397,0.37,0.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terquavion Smith,2023.0,2023.0,1.0,0.0,0.0,1.0,16.0,52.0,4.0,12.0,8.0,0.0,3.2,0.2,0.8,0.5,0.0,0.391,0.371,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jayson Tatum,2017.0,2023.0,7.0,0.0,0.0,1.0,513.0,11852.0,3670.0,1812.0,563.0,346.0,23.1,7.2,3.5,1.1,0.7,0.46,0.375,0.844,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0
Klay Thompson,2011.0,2023.0,13.0,0.0,0.0,1.0,793.0,15531.0,2795.0,1843.0,676.0,413.0,19.6,3.5,2.3,0.9,0.5,0.453,0.413,0.858,4.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0
Joel Embiid,2016.0,2023.0,8.0,0.0,0.0,1.0,433.0,12071.0,4832.0,1573.0,397.0,720.0,27.9,11.2,3.6,0.9,1.7,0.504,0.341,0.826,0.0,0.0,1.0,5.0,7.0,3.0,0.0,0.0,0.0
Luke Kennard,2017.0,2023.0,7.0,0.0,0.0,1.0,395.0,3941.0,1118.0,830.0,199.0,51.0,10.0,2.8,2.1,0.5,0.1,0.454,0.439,0.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luka Garza,2021.0,2023.0,3.0,0.0,0.0,1.0,85.0,466.0,194.0,42.0,16.0,9.0,5.5,2.3,0.5,0.2,0.1,0.488,0.325,0.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Arcidiacono,2017.0,2023.0,7.0,0.0,0.0,1.0,257.0,1031.0,452.0,487.0,122.0,7.0,4.0,1.8,1.9,0.5,0.0,0.421,0.369,0.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamar Stevens,2020.0,2023.0,4.0,0.0,0.0,1.0,203.0,1148.0,594.0,130.0,98.0,72.0,5.7,2.9,0.6,0.5,0.4,0.463,0.286,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Desmond Bane,2020.0,2023.0,4.0,0.0,0.0,1.0,244.0,4253.0,1020.0,810.0,232.0,89.0,17.4,4.2,3.3,1.0,0.4,0.468,0.415,0.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason Plumlee,2013.0,2023.0,11.0,0.0,0.0,1.0,786.0,6585.0,5312.0,1911.0,563.0,656.0,8.4,6.8,2.4,0.7,0.8,0.594,0.043,0.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedi Osman,2017.0,2023.0,7.0,0.0,0.0,1.0,476.0,4427.0,1411.0,933.0,312.0,71.0,9.3,3.0,2.0,0.7,0.1,0.432,0.357,0.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobi Simmons,2017.0,2023.0,7.0,0.0,0.0,1.0,42.0,221.0,61.0,85.0,24.0,9.0,5.3,1.5,2.0,0.6,0.2,0.417,0.269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dru Smith,2022.0,2023.0,2.0,0.0,0.0,1.0,24.0,83.0,38.0,36.0,19.0,7.0,3.5,1.6,1.5,0.8,0.3,0.423,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jared Butler,2021.0,2023.0,3.0,0.0,0.0,1.0,88.0,449.0,107.0,197.0,51.0,16.0,5.1,1.2,2.2,0.6,0.2,0.453,0.328,0.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kendall Brown,2022.0,2023.0,2.0,0.0,0.0,1.0,21.0,30.0,11.0,8.0,4.0,0.0,1.4,0.5,0.4,0.2,0.0,0.545,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dereon Seabron,2022.0,2023.0,2.0,0.0,0.0,1.0,11.0,18.0,8.0,5.0,2.0,1.0,1.6,0.7,0.5,0.2,0.1,0.333,0.5,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome Robinson,2018.0,2023.0,6.0,0.0,0.0,1.0,135.0,545.0,214.0,136.0,52.0,29.0,4.0,1.6,1.0,0.4,0.2,0.361,0.297,0.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shake Milton,2018.0,2023.0,6.0,0.0,0.0,1.0,302.0,2584.0,679.0,754.0,139.0,69.0,8.6,2.2,2.5,0.5,0.2,0.451,0.358,0.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jusuf Nurkic,2014.0,2023.0,10.0,0.0,0.0,1.0,539.0,6538.0,4821.0,1353.0,496.0,613.0,12.1,8.9,2.5,0.9,1.1,0.503,0.28,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.J. Wilson,2017.0,2023.0,7.0,0.0,0.0,1.0,148.0,657.0,454.0,110.0,40.0,45.0,4.4,3.1,0.7,0.3,0.3,0.422,0.331,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Nesmith,2020.0,2023.0,4.0,0.0,0.0,1.0,243.0,2029.0,768.0,251.0,155.0,97.0,8.3,3.2,1.0,0.6,0.4,0.452,0.374,0.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam Reddish,2019.0,2023.0,5.0,0.0,0.0,1.0,221.0,2046.0,612.0,275.0,228.0,80.0,9.3,2.8,1.2,1.0,0.4,0.398,0.324,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Giddey,2021.0,2023.0,3.0,0.0,0.0,1.0,210.0,2920.0,1534.0,1200.0,159.0,95.0,13.9,7.3,5.7,0.8,0.5,0.464,0.31,0.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luguentz Dort,2019.0,2023.0,5.0,0.0,0.0,1.0,292.0,3723.0,1110.0,470.0,269.0,111.0,12.8,3.8,1.6,0.9,0.4,0.403,0.347,0.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Theo Maledon,2020.0,2023.0,4.0,0.0,0.0,1.0,177.0,1373.0,489.0,518.0,131.0,34.0,7.8,2.8,2.9,0.7,0.2,0.372,0.31,0.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alec Burks,2011.0,2023.0,13.0,0.0,0.0,1.0,742.0,7990.0,2518.0,1466.0,504.0,152.0,10.8,3.4,2.0,0.7,0.2,0.415,0.383,0.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ish Smith,2010.0,2023.0,14.0,0.0,0.0,1.0,805.0,5712.0,1920.0,3044.0,543.0,197.0,7.1,2.4,3.8,0.7,0.2,0.429,0.325,0.676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Rose,2008.0,2023.0,16.0,0.0,0.0,1.0,723.0,12573.0,2324.0,3770.0,536.0,242.0,17.4,3.2,5.2,0.7,0.3,0.456,0.316,0.831,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0
Markelle Fultz,2017.0,2023.0,7.0,0.0,0.0,1.0,234.0,2595.0,797.0,1084.0,276.0,68.0,11.1,3.4,4.6,1.2,0.3,0.472,0.274,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anfernee Simons,2018.0,2023.0,6.0,0.0,0.0,1.0,319.0,4489.0,784.0,928.0,140.0,43.0,14.1,2.5,2.9,0.4,0.1,0.432,0.386,0.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Caruso,2017.0,2023.0,7.0,0.0,0.0,1.0,363.0,2475.0,1042.0,1041.0,470.0,183.0,6.8,2.9,2.9,1.3,0.5,0.44,0.38,0.751,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Brook Lopez,2008.0,2023.0,16.0,0.0,0.0,1.0,1025.0,16476.0,6336.0,1471.0,583.0,1912.0,16.1,6.2,1.4,0.6,1.9,0.496,0.349,0.796,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
Zach LaVine,2014.0,2023.0,10.0,0.0,0.0,1.0,580.0,11866.0,2350.0,2285.0,513.0,171.0,20.5,4.1,3.9,0.9,0.3,0.464,0.382,0.834,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Lindell Wigginton,2021.0,2023.0,3.0,0.0,0.0,1.0,29.0,136.0,32.0,37.0,5.0,3.0,4.7,1.1,1.3,0.2,0.1,0.447,0.326,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bismack Biyombo,2011.0,2023.0,13.0,0.0,0.0,1.0,839.0,4251.0,4951.0,551.0,217.0,1077.0,5.1,5.9,0.7,0.3,1.3,0.535,0.0,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colby Jones,2023.0,2023.0,1.0,0.0,0.0,1.0,30.0,64.0,40.0,20.0,7.0,5.0,2.1,1.3,0.7,0.2,0.2,0.394,0.091,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Ingles,2014.0,2023.0,10.0,0.0,0.0,1.0,704.0,5707.0,2184.0,2566.0,620.0,101.0,8.1,3.1,3.6,0.9,0.1,0.448,0.41,0.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominick Barlow,2022.0,2023.0,2.0,0.0,0.0,1.0,61.0,254.0,215.0,60.0,22.0,33.0,4.2,3.5,1.0,0.4,0.5,0.513,0.231,0.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D'Angelo Russell,2015.0,2023.0,9.0,0.0,0.0,1.0,571.0,10136.0,1954.0,3289.0,610.0,184.0,17.8,3.4,5.8,1.1,0.3,0.43,0.369,0.792,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Pete Nance,2023.0,2023.0,1.0,0.0,0.0,1.0,8.0,3.0,3.0,0.0,1.0,0.0,0.4,0.4,0.0,0.1,0.0,0.167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delon Wright,2015.0,2023.0,9.0,0.0,0.0,1.0,508.0,3531.0,1584.0,1559.0,620.0,176.0,7.0,3.1,3.1,1.2,0.3,0.451,0.354,0.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJ McCollum,2013.0,2023.0,11.0,0.0,0.0,1.0,731.0,14231.0,2655.0,2778.0,658.0,302.0,19.5,3.6,3.8,0.9,0.4,0.454,0.399,0.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul George,2010.0,2023.0,14.0,0.0,0.0,1.0,867.0,18032.0,5465.0,3191.0,1464.0,381.0,20.8,6.3,3.7,1.7,0.4,0.44,0.385,0.854,0.0,0.0,0.0,6.0,9.0,4.0,0.0,0.0,0.0
DaQuan Jeffries,2019.0,2023.0,5.0,0.0,0.0,1.0,64.0,193.0,96.0,35.0,19.0,12.0,3.0,1.5,0.5,0.3,0.2,0.43,0.281,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
